session_id,worker_id,order_id,norm_order_id,model,prompt,elapsed_time,num_queries,num_events,acceptance,model_completion,final_sentence,edit_model_final_token,edit_model_final_char,apt,specific,imageable,overall
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,8,0.8,InstructBabbage,theory,0.95,0,203,,,"A theory will crumble if one of its founding principles is flawed, just as a building will collapse if any part of its foundation is structurally weak.",27,151,1.0,1.0,1.0,1.0
ab3cdc0f6b4844f7a2f5dcbedc746514,5f016d0d9d7fedb61139db7b2be77edb,9,0.9,InstructBabbage,theory,0.55,0,113,,,"A building is only as strong as its design, just as a theory is only as strong as the idea behind it.",22,101,,,,
654d884fae79461aafadbc360c603a96,9d6519b9a4dfab20b26463cd8ae4db84,0,0.0,InstructBabbage,theory,0.26,0,38,,,Theories can be easily broken down.,6,35,,,,
654d884fae79461aafadbc360c603a96,9d6519b9a4dfab20b26463cd8ae4db84,1,0.14,InstructBabbage,theory,0.22,0,51,,,Theories are only as stable as their contractors.,8,49,,,,
654d884fae79461aafadbc360c603a96,9d6519b9a4dfab20b26463cd8ae4db84,2,0.29,InstructBabbage,theory,0.14,0,34,,,Theories can last generations.,4,30,0.5,0.5,0.5,0.5
654d884fae79461aafadbc360c603a96,9d6519b9a4dfab20b26463cd8ae4db84,3,0.43,InstructBabbage,theory,0.39,0,165,,,Theories are a meeting place for likeminded people.,8,51,1.0,1.0,0.5,0.8333333333333334
654d884fae79461aafadbc360c603a96,9d6519b9a4dfab20b26463cd8ae4db84,4,0.57,InstructBabbage,theory,0.11,0,53,,,Theories can collapse as quickly as they are built.,9,51,1.0,1.0,1.0,1.0
654d884fae79461aafadbc360c603a96,9d6519b9a4dfab20b26463cd8ae4db84,5,0.71,InstructBabbage,theory,0.16,0,56,,,Theories have more layers than what meets the eye.,9,50,1.0,0.5,0.5,0.6666666666666666
654d884fae79461aafadbc360c603a96,9d6519b9a4dfab20b26463cd8ae4db84,6,0.86,InstructBabbage,theory,0.27,1,52,0.0,,Theories must be built from the ground up.,8,42,1.0,1.0,1.0,1.0
17bace937354474091c7a7f58be1c350,4cc14c46cbd6625508879475c8faba2c,0,0.0,InstructDavinci,theory,1.28,6,154,33.0,are stronger than others.,Theories are like buildings and some are stronger than others.,6,37,,,,
17bace937354474091c7a7f58be1c350,4cc14c46cbd6625508879475c8faba2c,1,0.12,InstructDavinci,theory,0.19,1,28,100.0,house: it has to be strong enough to stand on its own.,A theory is like a house: it has to be strong enough to stand on its own.,5,19,,,,
17bace937354474091c7a7f58be1c350,4cc14c46cbd6625508879475c8faba2c,2,0.25,InstructDavinci,theory,0.41,2,99,50.0,; they can be rearranged to create a new understanding of the world.,Theories are like building blocks; they can be rearranged to create a new understanding of the world.,5,33,1.0,1.0,0.5,0.8333333333333334
17bace937354474091c7a7f58be1c350,4cc14c46cbd6625508879475c8faba2c,3,0.38,InstructDavinci,theory,0.27,1,56,100.0,the bricks that hold them up.,Theories are buildings and solutions are the bricks that hold them up.,6,41,1.0,1.0,1.0,1.0
17bace937354474091c7a7f58be1c350,4cc14c46cbd6625508879475c8faba2c,4,0.5,InstructDavinci,theory,0.28,2,46,50.0,of a strong argument.,A good theory is the foundation of a strong argument.,6,32,1.0,1.0,1.0,1.0
17bace937354474091c7a7f58be1c350,4cc14c46cbd6625508879475c8faba2c,5,0.62,InstructDavinci,theory,0.15,1,41,100.0,scientists are architects.,"If theories are buildings, then scientists are architects.",5,32,1.0,0.5,1.0,0.8333333333333334
17bace937354474091c7a7f58be1c350,4cc14c46cbd6625508879475c8faba2c,6,0.75,InstructDavinci,theory,0.23,1,49,100.0,", they are built on a strong foundation.","Theories are like architecture, they are built on a strong foundation.",4,30,,,,
17bace937354474091c7a7f58be1c350,4cc14c46cbd6625508879475c8faba2c,7,0.88,InstructDavinci,theory,2.13,1,57,100.0,the data.,Theories are buildings and the bricks are the data.,7,42,1.0,1.0,1.0,1.0
949e0efde52a4121869230cece811270,4cc14c46cbd6625508879475c8faba2c,0,0.0,InstructDavinci,progress,0.57,2,42,100.0,is always in flux.,Progress is a dance between the old and the new that is always in flux.,11,53,1.0,0.5,0.5,0.6666666666666666
949e0efde52a4121869230cece811270,4cc14c46cbd6625508879475c8faba2c,1,0.14,InstructDavinci,progress,0.25,1,49,100.0,we would be in the thick of it.,"If progress were a dance, we would be in the thick of it right now.",8,36,0.5,0.0,0.5,0.3333333333333333
949e0efde52a4121869230cece811270,4cc14c46cbd6625508879475c8faba2c,2,0.29,InstructDavinci,progress,0.48,2,60,100.0,it takes time to get the steps down.,"Making progress is like dancing to a new beat, it takes time to get the steps down.",9,47,,,,
949e0efde52a4121869230cece811270,4cc14c46cbd6625508879475c8faba2c,3,0.43,InstructDavinci,progress,2.07,7,226,40.0,we might have to change the steps.,"If progress were a dance, we might have to change the steps all the time.",9,39,,,,
949e0efde52a4121869230cece811270,4cc14c46cbd6625508879475c8faba2c,4,0.57,InstructDavinci,progress,0.42,1,34,100.0,", you have to take small steps to make big strides.","Progress is like dancing , you have to take small steps to make big strides.",4,25,0.5,1.0,1.0,0.8333333333333334
949e0efde52a4121869230cece811270,4cc14c46cbd6625508879475c8faba2c,5,0.71,InstructDavinci,progress,0.36,2,47,50.0,we are all partners.,"Progress is a dance, and we are all partners.",5,25,0.5,1.0,1.0,0.8333333333333334
949e0efde52a4121869230cece811270,4cc14c46cbd6625508879475c8faba2c,6,0.86,InstructDavinci,progress,0.36,1,43,100.0,is always changing.,Progress is a dance and the music is always changing.,7,34,0.5,0.5,1.0,0.6666666666666666
1e727d1a517247a1acf3b1067debe61b,cb8158363c5a247587cabc1d8cc9b813,0,0.0,InstructDavinci,life,1.39,1,173,,,Life abides by certain rules.,5,29,,,,
1e727d1a517247a1acf3b1067debe61b,cb8158363c5a247587cabc1d8cc9b813,1,0.17,InstructDavinci,life,0.09,0,7,,,Life involves cooperating with others.,5,38,1.0,1.0,1.0,1.0
1e727d1a517247a1acf3b1067debe61b,cb8158363c5a247587cabc1d8cc9b813,2,0.33,InstructDavinci,life,0.44,1,26,0.0,,A good strategy is key to a good life.,9,38,0.5,0.5,0.5,0.5
1e727d1a517247a1acf3b1067debe61b,cb8158363c5a247587cabc1d8cc9b813,3,0.5,InstructDavinci,life,0.17,0,28,,,Life can be won or lost.,6,24,1.0,0.5,1.0,0.8333333333333334
1e727d1a517247a1acf3b1067debe61b,cb8158363c5a247587cabc1d8cc9b813,4,0.67,InstructDavinci,life,0.52,1,110,0.0,,You get out what you put in to life.,9,36,0.5,0.5,0.0,0.3333333333333333
1e727d1a517247a1acf3b1067debe61b,cb8158363c5a247587cabc1d8cc9b813,5,0.83,InstructDavinci,life,0.28,1,55,0.0,,Some people will try to cheat you in life.,9,42,0.5,0.5,0.5,0.5
82acf0cad70d4bc199c2b638494bf4f1,5f016d0d9d7fedb61139db7b2be77edb,0,0.0,Davinci,progress,0.86,0,87,,,"Just as with dance, progress involves a number of steps done in an ordered sequence.",15,84,,,,
82acf0cad70d4bc199c2b638494bf4f1,5f016d0d9d7fedb61139db7b2be77edb,1,0.11,Davinci,progress,1.41,0,190,,,"Just like dancing, progress is an art that can look messy sometimes,   but it's still a worthy effort.",18,102,,,,
82acf0cad70d4bc199c2b638494bf4f1,5f016d0d9d7fedb61139db7b2be77edb,2,0.22,Davinci,progress,0.96,1,99,0.0,,"Progress happens on the world stage or on a smaller, local stage, just like dance.",15,82,,,,
82acf0cad70d4bc199c2b638494bf4f1,5f016d0d9d7fedb61139db7b2be77edb,3,0.33,Davinci,progress,0.98,0,178,,,"The individual steps of progress might not seem related or make sense to an observer, but like in dance, together they add up to something bigger.",26,146,1.0,1.0,1.0,1.0
82acf0cad70d4bc199c2b638494bf4f1,5f016d0d9d7fedb61139db7b2be77edb,4,0.44,Davinci,progress,0.97,1,109,100.0,You've got to step out and take that first step.,"Just like with dancing, to make progress you've got to step out and take that first step, even if you lack confidence in the result.",17,85,0.5,1.0,1.0,0.8333333333333334
82acf0cad70d4bc199c2b638494bf4f1,5f016d0d9d7fedb61139db7b2be77edb,5,0.56,Davinci,progress,0.87,1,111,100.0,"They're two steps forward, one step back.","Just as with dance choreography, making progress sometimes mean you take two steps forward, and one step back.",12,71,1.0,1.0,1.0,1.0
82acf0cad70d4bc199c2b638494bf4f1,5f016d0d9d7fedb61139db7b2be77edb,6,0.67,Davinci,progress,0.89,0,150,,,"Like dance, progress looks different to the audience; the audience doesn't see the sweat and tears that went into achieving it.",21,127,1.0,1.0,1.0,1.0
82acf0cad70d4bc199c2b638494bf4f1,5f016d0d9d7fedb61139db7b2be77edb,7,0.78,Davinci,progress,1.24,1,134,100.0,"The country is coming out of a long, slow tango and starting to waltz again.","As with dance, progress doesn't always proceed at the same pace or tempo, so it can be said the country is coming out of a long, slow tango and starting to waltz again.",19,93,1.0,1.0,1.0,1.0
82acf0cad70d4bc199c2b638494bf4f1,5f016d0d9d7fedb61139db7b2be77edb,8,0.89,Davinci,progress,0.81,1,117,100.0,You have to lead and follow.,"Just as in dance, when it comes to progress some have to lead and others have to follow, taking care not to step on toes.",21,95,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,0,0.0,InstructDavinci,life,0.66,0,29,,,Life is meant to be won.,6,24,1.0,1.0,1.0,1.0
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,1,0.06,InstructDavinci,life,0.12,0,34,,,The goal of life is to have fun.,8,32,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,2,0.12,InstructDavinci,life,0.25,0,50,,,Life is meant to be fun with friends and family.,10,48,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,3,0.19,InstructDavinci,life,0.19,0,70,,,"In life, when you master one challenge, start another one.",10,58,1.0,1.0,1.0,1.0
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,4,0.25,InstructDavinci,life,0.86,2,38,0.0,,Life is meant to be playful.,6,28,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,5,0.31,InstructDavinci,life,0.31,0,99,,,Learn how from other successful people in life and then emulate them.,12,69,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,6,0.38,InstructDavinci,life,0.44,1,30,0.0,,Never forfeit in life.,4,22,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,7,0.44,InstructDavinci,life,0.44,0,128,,,"When you are behind in life, don't quit.",8,40,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,8,0.5,InstructDavinci,life,0.62,2,47,0.0,,Take calculated risks to win in life.,7,37,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,9,0.56,InstructDavinci,life,0.5,1,33,0.0,,Don't play too safe in life.,6,28,1.0,0.5,0.5,0.6666666666666666
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,10,0.62,InstructDavinci,life,0.48,1,62,0.0,,Know when to hold them and when to fold them in life.,12,53,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,11,0.69,InstructDavinci,life,0.72,1,134,0.0,,Call a time out in your life in order to regroup.,11,49,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,12,0.75,InstructDavinci,life,0.19,0,44,,,To the victor go the spoils in life.,8,36,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,13,0.81,InstructDavinci,life,0.3,1,36,0.0,,Play by your own rules in life.,7,31,,,,
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,14,0.88,InstructDavinci,life,0.08,0,25,,,Make the rules in life.,5,23,1.0,0.5,1.0,0.8333333333333334
3bc396bac5724e60b1149a36f4694dcc,89a78d3c80359f21033b807b61a9abcf,15,0.94,InstructDavinci,life,0.72,2,56,0.0,,Do not play to not to lose in life.,9,35,0.0,0.0,0.0,
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,0,0.0,InstructDavinci,progress,0.71,0,20,,,Our progress is still at square-one.,6,36,0.0,1.0,0.0,
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,1,0.09,InstructDavinci,progress,0.03,0,3,,,"In the search of progress, sometimes you must temporarily back-step.",10,68,,,,
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,2,0.18,InstructDavinci,progress,0.01,0,3,,,Progress moves to its own beat.,6,31,1.0,1.0,1.0,1.0
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,3,0.27,InstructDavinci,progress,0.03,0,3,,,"To the knowledgeable, progress has a predictable movement.",8,58,,,,
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,4,0.36,InstructDavinci,progress,0.03,0,3,,,"It's a step backwards, but that's a part of any progress.",11,57,0.5,0.5,0.5,0.5
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,5,0.45,InstructDavinci,progress,0.02,0,3,,,"Sometimes do make progress, one must improvise.",7,47,,,,
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,6,0.55,InstructDavinci,progress,0.02,0,3,,,Rhythm is progress.,3,19,,,,
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,7,0.64,InstructDavinci,progress,0.04,0,3,,,You have to keep in step with progress.,8,39,1.0,1.0,1.0,1.0
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,8,0.73,InstructDavinci,progress,2.5,1,87,0.0,,"Sometimes in the search of progress, you are two left feet stumbling forward.",13,77,1.0,1.0,1.0,1.0
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,9,0.82,InstructDavinci,progress,1.39,4,72,0.0,,Progress leads the way and I follow.,7,36,,,,
e6344587418d456ab50514249ff0ac59,89a78d3c80359f21033b807b61a9abcf,10,0.91,InstructDavinci,progress,0.25,0,61,,,Progress moves much better when the two of you are in sync.,12,59,,,,
1e960ee6bbbc4645bd351940e61d1a62,5f016d0d9d7fedb61139db7b2be77edb,0,0.0,InstructBabbage,idea,0.93,0,102,,,"Just like plants, ideas take nurturing in order to grow, while a neglected idea will wither.",16,92,1.0,1.0,1.0,1.0
1e960ee6bbbc4645bd351940e61d1a62,5f016d0d9d7fedb61139db7b2be77edb,1,0.11,InstructBabbage,idea,1.16,0,149,,,Ideas are like plants because what you end up with is a bit unpredictable and not always what you imagined.,20,107,,,,
1e960ee6bbbc4645bd351940e61d1a62,5f016d0d9d7fedb61139db7b2be77edb,2,0.22,InstructBabbage,idea,0.89,0,159,,,Ideas are like plants because you have to keep pruning away the unwanted offshoots and bad parts in order to have a successful outcome.,24,135,1.0,1.0,1.0,1.0
1e960ee6bbbc4645bd351940e61d1a62,5f016d0d9d7fedb61139db7b2be77edb,3,0.33,InstructBabbage,idea,0.81,0,156,,,"Ideas are like plants because some are tame and orderly, like trimmed hedges, and some grow wild and free like climbing vines and wildflowers.",24,142,,,,
1e960ee6bbbc4645bd351940e61d1a62,5f016d0d9d7fedb61139db7b2be77edb,4,0.44,InstructBabbage,idea,1.68,0,233,,,Ideas are like plants because they both require hope; without hope no one would bother to plant a seed or try to come up with an idea whose outcome is unknown.,31,159,1.0,1.0,1.0,1.0
1e960ee6bbbc4645bd351940e61d1a62,5f016d0d9d7fedb61139db7b2be77edb,5,0.56,InstructBabbage,idea,1.5,1,220,0.0,,Ideas are like plants because the way they turn out depends on the environment; ideas that are encouraged thrive just as plants that are grown in the right zone thrive.,30,168,,,,
1e960ee6bbbc4645bd351940e61d1a62,5f016d0d9d7fedb61139db7b2be77edb,6,0.67,InstructBabbage,idea,1.28,2,127,50.0,"You put in the work, and you get the reward.","Ideas are like plants because the end result reflects the effort put into them: you put in the work, and you get the reward.",15,81,1.0,0.5,1.0,0.8333333333333334
1e960ee6bbbc4645bd351940e61d1a62,5f016d0d9d7fedb61139db7b2be77edb,7,0.78,InstructBabbage,idea,1.19,1,165,0.0,,"Ideas are like plants because not everyone appreciates them; some people treat a new, challenging idea like an unwanted, invasive weed.",21,135,1.0,1.0,1.0,1.0
1e960ee6bbbc4645bd351940e61d1a62,5f016d0d9d7fedb61139db7b2be77edb,8,0.89,InstructBabbage,idea,1.39,1,174,100.0,"They grow in the mind, and eventually take root.",Ideas are like plants because the seed is first planted in the mind and only with time takes root outside the mind of the originator.,22,101,,,,
2d73e26ef431469ca86259827ceab2fb,3bb88fa74ae81dede071856089a66b8b,0,0.0,InstructBabbage,theory,0.72,1,37,0.0,,Theories come brick by brick.,5,29,,,,
2d73e26ef431469ca86259827ceab2fb,3bb88fa74ae81dede071856089a66b8b,1,0.11,InstructBabbage,theory,0.7,1,56,0.0,,Great ideas stand tall among us like buildings.,8,47,1.0,1.0,1.0,1.0
2d73e26ef431469ca86259827ceab2fb,3bb88fa74ae81dede071856089a66b8b,2,0.22,InstructBabbage,theory,0.8,1,54,0.0,,Theories tower above us all.,5,28,0.0,0.5,0.0,
2d73e26ef431469ca86259827ceab2fb,3bb88fa74ae81dede071856089a66b8b,3,0.33,InstructBabbage,theory,0.51,1,76,0.0,,"Like a great structure, theories are constructed with many hands.",10,65,,,,
2d73e26ef431469ca86259827ceab2fb,3bb88fa74ae81dede071856089a66b8b,4,0.44,InstructBabbage,theory,0.46,1,76,0.0,,Make your theories as thick and hard as concrete.,9,49,1.0,1.0,1.0,1.0
2d73e26ef431469ca86259827ceab2fb,3bb88fa74ae81dede071856089a66b8b,5,0.56,InstructBabbage,theory,0.42,1,68,0.0,,Theories should have strong foundations like any structure.,8,59,,,,
2d73e26ef431469ca86259827ceab2fb,3bb88fa74ae81dede071856089a66b8b,6,0.67,InstructBabbage,theory,0.42,1,53,0.0,,Make sure your theories are built correctly.,7,44,,,,
2d73e26ef431469ca86259827ceab2fb,3bb88fa74ae81dede071856089a66b8b,7,0.78,InstructBabbage,theory,0.47,1,62,0.0,,Build your theories so that they reach the sky.,9,47,1.0,1.0,1.0,1.0
2d73e26ef431469ca86259827ceab2fb,3bb88fa74ae81dede071856089a66b8b,8,0.89,InstructBabbage,theory,0.52,1,73,0.0,,If your theory isn't strong like a tower it may topple over.,12,60,1.0,1.0,1.0,1.0
fba5034572ba4c5b913e24ae709d5340,b3d7cef6025c405a32e821b15d0da84c,0,0.0,Jumbo,life,0.39,0,47,,,A fireplace is a warm hug on a winter's day.,10,44,0.0,1.0,0.0,
fba5034572ba4c5b913e24ae709d5340,b3d7cef6025c405a32e821b15d0da84c,1,0.17,Jumbo,life,0.21,0,51,,,Getting a promotion at work is an Olympic event.,9,48,0.0,0.0,0.5,
fba5034572ba4c5b913e24ae709d5340,b3d7cef6025c405a32e821b15d0da84c,2,0.33,Jumbo,life,0.17,1,14,100.0,You can be a real quarterback if you work hard.,You can be a real quarterback if you work hard.,0,0,0.0,1.0,0.0,
fba5034572ba4c5b913e24ae709d5340,b3d7cef6025c405a32e821b15d0da84c,3,0.5,Jumbo,life,0.24,0,94,,,Milestones are the touchdowns of life.,6,38,1.0,1.0,1.0,1.0
fba5034572ba4c5b913e24ae709d5340,b3d7cef6025c405a32e821b15d0da84c,4,0.67,Jumbo,life,0.11,0,37,,,You are your own coach in life.,7,31,1.0,1.0,1.0,1.0
fba5034572ba4c5b913e24ae709d5340,b3d7cef6025c405a32e821b15d0da84c,5,0.83,Jumbo,life,0.28,2,34,50.0,You may as well play along.,You may as well play along.,0,0,,,,
a79b96aa3b0f4944b5e9be0e34c8ddfc,b3d7cef6025c405a32e821b15d0da84c,0,0.0,InstructBabbage,theory,0.45,0,112,,,Scientific discoveries and city building are one in the same.,10,61,0.0,0.0,0.0,
a79b96aa3b0f4944b5e9be0e34c8ddfc,b3d7cef6025c405a32e821b15d0da84c,1,0.2,InstructBabbage,theory,0.34,1,77,0.0,,Building upon theories creates a tower.,6,39,0.0,0.5,0.5,
a79b96aa3b0f4944b5e9be0e34c8ddfc,b3d7cef6025c405a32e821b15d0da84c,2,0.4,InstructBabbage,theory,0.32,1,82,0.0,,All good theories begin with a solid foundation.,8,48,1.0,1.0,1.0,1.0
a79b96aa3b0f4944b5e9be0e34c8ddfc,b3d7cef6025c405a32e821b15d0da84c,3,0.6,InstructBabbage,theory,0.14,0,49,,,A theory will collapse without strong walls,7,43,1.0,1.0,1.0,1.0
a79b96aa3b0f4944b5e9be0e34c8ddfc,b3d7cef6025c405a32e821b15d0da84c,4,0.8,InstructBabbage,theory,0.19,0,74,,,Some people will quite literally live inside of a theory.,10,57,0.0,0.5,0.5,
999cd841f4514f24b8c9302e2a10ab6b,b3d7cef6025c405a32e821b15d0da84c,0,0.0,Davinci,idea,0.97,0,65,,,You need to cultivate your ideas to make them a reality.,11,56,1.0,1.0,1.0,1.0
999cd841f4514f24b8c9302e2a10ab6b,b3d7cef6025c405a32e821b15d0da84c,1,0.2,Davinci,idea,0.08,0,33,,,A good idea starts with a seed.,7,31,1.0,1.0,1.0,1.0
999cd841f4514f24b8c9302e2a10ab6b,b3d7cef6025c405a32e821b15d0da84c,2,0.4,Davinci,idea,0.12,0,53,,,Happiness is the sunshine that makes our ideas grow,9,51,1.0,1.0,0.5,0.8333333333333334
999cd841f4514f24b8c9302e2a10ab6b,b3d7cef6025c405a32e821b15d0da84c,3,0.6,Davinci,idea,0.19,1,15,100.0,"When the wrong ideas take root, the whole society is affected.","When the wrong ideas take root, the whole society is affected.",0,0,1.0,1.0,1.0,1.0
999cd841f4514f24b8c9302e2a10ab6b,b3d7cef6025c405a32e821b15d0da84c,4,0.8,Davinci,idea,0.41,2,64,50.0,Your idea is a sapling.,Your idea is a sapling that needs care to fully grow.,7,30,1.0,1.0,1.0,1.0
f279282f8f724c989be2b89b0160b6d5,0824ceff6a8181938c3dc5c85ed026e3,0,0.0,InstructBabbage,life,0.89,0,68,,,You gotta ante up and play your hand to see how life responds.,13,62,,,,
f279282f8f724c989be2b89b0160b6d5,0824ceff6a8181938c3dc5c85ed026e3,1,0.17,InstructBabbage,life,0.52,1,81,0.0,,"There are no winners or losers, but showing up is what really matters.",13,70,1.0,0.5,0.5,0.6666666666666666
f279282f8f724c989be2b89b0160b6d5,0824ceff6a8181938c3dc5c85ed026e3,2,0.33,InstructBabbage,life,1.09,1,108,100.0,I'll play until I'm exhausted.,"Get dirty and run til you're breathless, cause you're the captain of your team.",14,61,0.5,1.0,0.5,0.6666666666666666
f279282f8f724c989be2b89b0160b6d5,0824ceff6a8181938c3dc5c85ed026e3,3,0.5,InstructBabbage,life,0.67,0,158,,,"The only trophy you get in life that matters is when you take your final breath, so keep going.",19,95,1.0,1.0,1.0,1.0
f279282f8f724c989be2b89b0160b6d5,0824ceff6a8181938c3dc5c85ed026e3,4,0.67,InstructBabbage,life,0.48,0,158,,,"You many foul out, get a red card, spend time in the penalty box, but you gotta keep going out there and playing your best.",25,123,1.0,1.0,0.5,0.8333333333333334
f279282f8f724c989be2b89b0160b6d5,0824ceff6a8181938c3dc5c85ed026e3,5,0.83,InstructBabbage,life,0.41,1,69,100.0,We must be careful not to get caught up in the game.,We must be careful not to get caught up in the game because in the end it's all about having fun.,10,45,1.0,1.0,1.0,1.0
b8cc930ae7b649c4b48bbbb3319c945b,b3d7cef6025c405a32e821b15d0da84c,0,0.0,InstructBabbage,progress,0.75,0,67,,,You need to learn to dance before becoming a master.,10,52,0.5,0.5,0.0,0.3333333333333333
b8cc930ae7b649c4b48bbbb3319c945b,b3d7cef6025c405a32e821b15d0da84c,1,0.17,InstructBabbage,progress,0.06,1,11,100.0,"We'll keep moving forward, but don't forget the steps.","We'll keep moving forward, but don't forget the steps.",0,0,0.5,1.0,0.5,0.6666666666666666
b8cc930ae7b649c4b48bbbb3319c945b,b3d7cef6025c405a32e821b15d0da84c,2,0.33,InstructBabbage,progress,0.05,1,15,100.0,You must stand in line and learn the steps.,You must stand in line and learn the steps.,0,0,0.5,1.0,1.0,0.8333333333333334
b8cc930ae7b649c4b48bbbb3319c945b,b3d7cef6025c405a32e821b15d0da84c,3,0.5,InstructBabbage,progress,0.15,0,60,,,"If you get the dance steps wrong, things won't look right.",11,58,,,,
b8cc930ae7b649c4b48bbbb3319c945b,b3d7cef6025c405a32e821b15d0da84c,4,0.67,InstructBabbage,progress,0.21,2,26,50.0,We'll keep moving forward until we reach the end.,We'll keep moving forward until we reach the end.,0,0,0.5,1.0,0.5,0.6666666666666666
b8cc930ae7b649c4b48bbbb3319c945b,b3d7cef6025c405a32e821b15d0da84c,5,0.83,InstructBabbage,progress,0.13,1,12,100.0,"We'll keep moving forward, one step at a time.","We'll keep moving forward, one step at a time.",0,0,0.5,1.0,0.5,0.6666666666666666
9bc7c17db0ad4f74874495531a0212b3,0824ceff6a8181938c3dc5c85ed026e3,0,0.0,InstructBabbage,idea,0.83,0,106,,,Make sure to keep the roots strong and your ideas will bloom healthy.,13,69,1.0,1.0,1.0,1.0
9bc7c17db0ad4f74874495531a0212b3,0824ceff6a8181938c3dc5c85ed026e3,1,0.17,InstructBabbage,idea,0.17,0,62,,,Prune them from time to time so they can grow even stronger.,12,60,0.5,1.0,0.5,0.6666666666666666
9bc7c17db0ad4f74874495531a0212b3,0824ceff6a8181938c3dc5c85ed026e3,2,0.33,InstructBabbage,idea,0.4,0,83,,,Fresh air and patience will ensure your ideas can blossom to their fullness.,13,76,1.0,1.0,1.0,1.0
9bc7c17db0ad4f74874495531a0212b3,0824ceff6a8181938c3dc5c85ed026e3,3,0.5,InstructBabbage,idea,0.72,1,135,0.0,,"Sometimes ideas can be invasive and aren't always welcomed, so make sure to water them and help them to grow wisely.",21,116,1.0,1.0,1.0,1.0
9bc7c17db0ad4f74874495531a0212b3,0824ceff6a8181938c3dc5c85ed026e3,4,0.67,InstructBabbage,idea,0.63,1,117,0.0,,"They grow and help give you fresh air to breathe, but only if they're taken care of with love.",19,94,1.0,1.0,1.0,1.0
9bc7c17db0ad4f74874495531a0212b3,0824ceff6a8181938c3dc5c85ed026e3,5,0.83,InstructBabbage,idea,0.76,1,139,0.0,,"Give them fertile ground to grow, otherwise they may get stuck in the ground and never get a chance to flourish.",21,112,,,,
07dcdbfc71674e3d961d72f669d9f884,036f36dab73af612da0a4d5e38c32638,0,0.0,InstructDavinci,progress,0.56,1,40,100.0,We're taking two steps forward and one step back.,Sometimes I take two steps forward and one step back.,3,12,0.5,1.0,0.5,0.6666666666666666
07dcdbfc71674e3d961d72f669d9f884,036f36dab73af612da0a4d5e38c32638,1,0.12,InstructDavinci,progress,1.05,1,116,100.0,"We're two left feet, but we'll get there eventually.",Occasionally we feel like we have have two left feet but we work through it anyway.,13,56,,,,
07dcdbfc71674e3d961d72f669d9f884,036f36dab73af612da0a4d5e38c32638,2,0.25,InstructDavinci,progress,0.31,0,49,,,We have to choreograph our way to success.,8,42,,,,
07dcdbfc71674e3d961d72f669d9f884,036f36dab73af612da0a4d5e38c32638,3,0.38,InstructDavinci,progress,1.31,1,137,100.0,We're moving forward together.,"Progress is like a square dance, we all have to perform our own parts to complete the project.",18,73,1.0,1.0,1.0,1.0
07dcdbfc71674e3d961d72f669d9f884,036f36dab73af612da0a4d5e38c32638,4,0.5,InstructDavinci,progress,1.01,1,99,0.0,,A well-planned project is as smooth as a waltz.,9,47,1.0,1.0,0.5,0.8333333333333334
