name,session_id,worker_id,model,prompt,elapsed_time,num_queries,num_events,order_id,prompt_dataset,user_query,completion,query_type,query_index,clue_num,clue_direction,clue_type
crossword-10,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,10,NYT-1," ""nba cardinals nickname""
"," ""  The Cardinals are a professional basketball team based in Phoenix ",['keyword'],10,41,down,
crossword-11,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,11,NYT-1," ""name of a baby cow""
"," ""  A baby cow is a calf that is just starting to develop its milk production.""
",['phrase'],11,48,down,wordplay
crossword-12,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,12,NYT-1," ""what is a mare""
"," ""  A Mare is a female horse.""
",['question'],12,48,down,wordplay
crossword-13,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,13,NYT-1," ""what is a female cow""
"," ""  A female cow is a cow that is not a male.""
",['question'],13,48,down,wordplay
crossword-14,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,14,NYT-1," ""what is a male cow called""
"," ""  A male cow is called a bull.""
",['question'],14,48,down,wordplay
crossword-15,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,15,NYT-1," ""what are fashionable shoes called ""
"," ""  There is no one definitive answer to this question as fashion shoes vary greatly in terms of what they are called. Generally speaking ",['question'],15,54,down,
crossword-16,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,16,NYT-1," ""some fashionable shoes examples""
"," ""  1. Steve Madden's """"Sonic Boom"""" sneakers 2. Nike's """"Air Jordan"""" sneakers 3. Adidas' """"Puma"""" sneakers 4. Saint Laurent's """"Bottega Veneta"""" shoes 5.""
",['command'],16,53,across,
crossword-17,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,17,NYT-1," ""what are other schools competing with Harvard""
"," ""?  The other schools that compete with Harvard are Yale ",['question'],17,72,across,
crossword-18,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,18,NYT-1," ""loud synonyms""
"," ""  loud ","['meaning', 'keyword']",18,54,down,
crossword-19,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,19,NYT-1," ""similar words with loud""
"," "" sound  Boom ",['keyword'],19,54,down,
crossword-20,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,20,NYT-1," ""what are insets in a crown called""
"," ""?  Inset is a term used to describe a small piece of jewelry that is inserted into a crown to give the appearance of a more """"professional"""" look.""
",['question'],20,59,down,
crossword-21,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,21,NYT-1," ""common crown insets""
"," ""  The crown insets on the front and back of the crown are used to add a touch of luxury to your look.""
",['keyword'],21,59,down,
crossword-22,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,22,NYT-1," ""what are other types of donut""
"," "" holes  There are other types of donut holes ",['question'],22,38,down,
crossword-23,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,23,NYT-1," ""what are some bread breakfast""
"," "" recipes?  Some popular bread breakfast recipes include:  -Bagel with Cream Cheese -Bagel with Strawberry Cream Cheese -Bagel with Blueberry Cream Cheese -Bagel with Walnut Cream Cheese ""
",['question'],23,38,down,
crossword-24,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,24,NYT-1," ""what is mars called in greek""
"," ""  MARS""
",['question'],24,19,down,
crossword-25,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,25,NYT-1," ""what is greek in mars""
"," ""  GREEK is the language of Mars.""
",['question'],25,19,down,
crossword-26,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,26,NYT-1," ""rather synonyms""
"," ""  antidisestablishmentarianism ","['meaning', 'keyword']",26,7,down,
crossword-27,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,27,NYT-1," ""what is the best picture set in iran""
"," ""  There is no definitive answer to this question as the best picture set in Iran can vary depending on the individual viewer's preferences. However ",['question'],27,9,down,cross-ref
crossword-28,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,28,NYT-1," ""oscar movie set in iran""
"," ""  Thescar movie set in iran""
",['phrase'],28,9,down,cross-ref
crossword-29,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,29,NYT-1," ""iran oscar movie""
"," ""  """"Oscar"""" is a 2017 American biographical drama film directed by Peter Jackson and produced by New Line Cinema and Touchstone Pictures. The film stars Mark Ruffalo ",['keyword'],29,9,down,cross-ref
crossword-30,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,30,NYT-1," ""where is troilus and cressida based from""
"," ""  Troilus and Cressida is based from the story of Achilles and Troilus.""
",['question'],30,27,down,
crossword-31,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,31,NYT-1," ""who wrote achilles and troilus""
"," ""  Thucydides""
",['question'],31,27,down,
crossword-32,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,32,NYT-1," ""who are vice presidents who resigned""
"," ""  The Vice President of the United States is the individual who leads the executive branch of the United States government ",['question'],32,39,across,cross-ref
crossword-33,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,33,NYT-1," ""resigned vice president""
"," "" of the United States  The following is a list of individuals who have served as vice president of the United States.""
",['keyword'],33,39,across,cross-ref
crossword-34,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,34,NYT-1," ""US vice president resigned""
"," ""  On July 26 ",['keyword'],34,39,across,cross-ref
crossword-35,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,35,NYT-1," ""sample english channels""
"," ""  BBC ",['keyword'],35,52,across,
crossword-36,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,36,NYT-1," ""vice president usa""
"," ""  The current president of the United States is Donald Trump.""
",['keyword'],36,39,across,cross-ref
crossword-37,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,37,NYT-1," ""what are some old weapons""
"," ""  Some old weapons include spears ",['question'],37,23,across,
crossword-38,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,38,NYT-1," ""duel hand combat weapon""
"," ""  A duel hand combat weapon is a hand-held weapon that is designed to be used in hand-to-hand combat. They are typically made from materials such as metal ",['keyword'],38,23,across,
crossword-39,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,39,NYT-1," ""what is a young pigeon called""
"," ""  A young pigeon is called a """"pigeon.""""""
",['question'],39,33,down,definition
crossword-40,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,40,NYT-1," ""what is a fledgling pigeon called""
"," ""  A fledgling pigeon is called a new bird.""
",['question'],40,33,down,definition
crossword-41,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,41,NYT-1," ""who is sexy in a beatles song""
"," ""  There's no one definitive answer to this question ","['close', 'question']",41,35,down,
crossword-42,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,42,NYT-1," ""beatles song name""
"," ""  The Beatles song name is """"The Beatles"""".""
",['keyword'],42,35,down,
crossword-43,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,43,NYT-1," ""woman in beatles song""
"," ""  There's a girl in the beatles song She's a little bit different from the other girls She's got a smile that can light up a room She's the kind of girl who knows her own mind And she's""
","['close', 'keyword']",43,35,down,
crossword-44,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,44,NYT-1," ""beatles singles""
"," ""  There is no single definition of a """"blesome"""" blesom. Some people might say a blesom is a beautiful woman with a striking face and bright eyes. Others might say a blesom is a woman with a""
",['keyword'],44,35,down,
crossword-45,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,45,NYT-1," ""sexy beatles song""
"," ""  i want to hold your hand i want to hold your hand i want to hold your hand i want to hold your hand i want to hold your hand i want to hold your hand i want to hold your hand""
","['close', 'keyword']",45,35,down,
crossword-46,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,46,NYT-1," ""sexy lyric beatles song""
"," ""  i want to hold your hand and feel the warmth of your body i want to kiss you and feel your lips on mine i want to hold you tight and never let you go i want to be with you ""
","['close', 'keyword']",46,35,down,
crossword-47,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,47,NYT-1," ""jumping in line""
"," ""  I'm not sure what you're asking.""
",['keyword'],47,4,down,phrase
crossword-48,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,48,NYT-1," ""skipping in line called""
"," "" for  a moment of silence  for the victims of the Pulse nightclub shooting  a moment of silence  for the victims of the Christchurch mosque shootings  a moment of silence  for the victims of the Las Vegas shooting""
",['keyword'],48,4,down,phrase
crossword-49,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,49,NYT-1," ""make over re""
"," ""-election  If the incumbent cannot win re-election ",['keyword'],49,1,down,
crossword-50,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,50,NYT-1," ""makeover synonym""
"," ""  renovate""
","['meaning', 'keyword']",50,1,down,
crossword-51,61_8cd5c241d19bd39c83557e684c5c0ce4_text-babbage,8cd5c241d19bd39c83557e684c5c0ce4,InstructBabbage,61,0.0,1,2,51,NYT-1," ""spanish girl name starting with an a""
"," ""  Alicia""
","['lexical', 'phrase']",51,3,down,
crossword-00,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,0,NYT-1," ""Iran""
"," ""  Iraq  Israel  Italy  Jamaica  Japan  Jordan  Kazakhstan  Kenya  Korea",['keyword'],00,1,across,knowledge
crossword-01,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,1,NYT-1," ""Is iran modern persia?""
"," ""  Iran is not modern Persia.""
","['close', 'question']",01,1,across,knowledge
crossword-02,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,2,NYT-1," ""what is modern persia""
"," ""  Modern Persia is the name for the country of Iran in the present day.""
","['close', 'question']",02,1,across,knowledge
crossword-03,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,3,NYT-1," ""okay lets do 1 down""
"," ""  1. the act of putting something into a lower position  2. the state of being lower  3. something that is lower  4. a lower part or degree  5. a lower rank or status  ""
",['phrase'],03,1,across,knowledge
crossword-04,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,4,NYT-1," ""can we do one down""
"," "" the line  I would love to do a Down the Line with you!""
",['question'],04,1,across,knowledge
crossword-05,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,5,NYT-1," ""What is an international court of justice location with """"the""""""
"," ""  The Hague is the location of the International Court of Justice.""
","['close', 'question']",05,20,across,knowledge
crossword-06,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,6,NYT-1," ""Who was i love lucy's husband""
"," ""  I Love Lucy's husband was Ricky Ricardo.""
",['question'],06,5,across,
crossword-07,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,7,NYT-1," ""who was arnaz in i love lucy""
"," ""  Desi Arnaz was the husband of Lucille Ball and the co-creator of I Love Lucy.""
",['question'],07,5,across,
crossword-08,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,8,NYT-1," ""who is the husband of lucille ball""
"," ""  Desi Arnaz was the husband of Lucille Ball.""
",['question'],08,5,across,
crossword-09,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,9,NYT-1," ""what is the alternative to wood in golf""
"," ""  The alternative to wood in golf is metal. Metal is used in place of wood because it is a more durable material.""
","['close', 'question']",09,15,across,sense
crossword-10,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,10,NYT-1," ""is iron an alternative to wood in golf""
"," ""  There is no definitive answer to this question as both wood and iron can be used effectively in golf. Ultimately","['close', 'question']",10,15,across,sense
crossword-11,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,11,NYT-1," ""where does oscar the grouch live""
"," ""  Oscar the Grouch lives in a trash can on Sesame Street.""
",['question'],11,18,across,
crossword-12,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,12,NYT-1," ""what is the greek counterpart of mars""
"," ""  The Greek counterpart of Mars is Ares.""
","['close', 'question']",12,18,across,
crossword-13,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,13,NYT-1," ""what is the greek alternative to the planet mars""
"," ""  The Greek alternative to the planet Mars is called Phobos.""
",['question'],13,18,across,
crossword-14,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,14,NYT-1," ""what is the greek alternative to mars""
"," ""  The Greek alternative to Mars is called Ares.""
",['question'],14,18,across,
crossword-15,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,15,NYT-1," ""where might work pile up""
"," ""  In a landfill""
","['close', 'question']",15,8,down,
crossword-16,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,16,NYT-1," ""alternative word for acclimated""
"," ""  acclimated""
","['meaning', 'keyword']",16,9,across,definition
crossword-17,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,17,NYT-1," ""five letter word for becoming acclimated""
"," ""  adapting""
","['lexical', 'meaning', 'phrase']",17,9,across,definition
crossword-18,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,18,NYT-1," ""what is a best picture that begins with arg""
"," ""  One possible answer could be the film """"Argo"""" which is about the rescue of six American diplomats from Tehran","['lexical', 'question']",18,9,down,cross-ref
crossword-19,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,19,NYT-1," ""what is it called when bulls fight""
"," ""  Bullfighting is a blood sport where bulls are fought in a ring.""
",['question'],19,22,across,
crossword-20,61_a9c7faeb33dba785fed1c36cb0cb900b_text-davinci,a9c7faeb33dba785fed1c36cb0cb900b,InstructDavinci,61,0.0,1,2,20,NYT-1," ""what are bulls in a bullfight called""
"," ""  The matador is the one who fights the bull.""
","['close', 'question']",20,22,across,
