name,session_id,worker_id,turn_id,model,prompt,prompt_dataset,elapsed_time,user_input,user_num_words,model_completion,model_num_words
turn-03,a57195da-f0b4-4928-8ffe-1af0bf30a50a,1ec35dcb1830bc4d90a301bfd92c47c3,3,Davinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.3333333333333333,very true. some people don't treat each other fairly,9,I guess that's one of the reasons why people need our help.,12
turn-04,a57195da-f0b4-4928-8ffe-1af0bf30a50a,1ec35dcb1830bc4d90a301bfd92c47c3,4,Davinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.31666666666666665,have you ever helped someone when they were down,9,You know I have. It is fun even though it may be hard sometimes.,14
turn-05,a57195da-f0b4-4928-8ffe-1af0bf30a50a,1ec35dcb1830bc4d90a301bfd92c47c3,5,Davinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.43333333333333335,you have to return the favor sometimes. treat people nice.,10,I like that idea. Keep up the good work Kendall.,10
turn-06,a57195da-f0b4-4928-8ffe-1af0bf30a50a,1ec35dcb1830bc4d90a301bfd92c47c3,6,Davinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.4,"I will. Always have. I like to give a spade a spade, you know.",14,Oh! That's the saying.,4
turn-07,a57195da-f0b4-4928-8ffe-1af0bf30a50a,1ec35dcb1830bc4d90a301bfd92c47c3,7,Davinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.45,spade for a spade. give what you get. you know.,10,I know what you mean now.,6
turn-08,a57195da-f0b4-4928-8ffe-1af0bf30a50a,1ec35dcb1830bc4d90a301bfd92c47c3,8,Davinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.31666666666666665,When was the last time you helped someone because you owed them.,12,I really don't remember.,4
turn-09,a57195da-f0b4-4928-8ffe-1af0bf30a50a,1ec35dcb1830bc4d90a301bfd92c47c3,9,Davinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.48333333333333334,You should always check and see if someone deserves your help.,11,I really should.,3
turn-10,a57195da-f0b4-4928-8ffe-1af0bf30a50a,1ec35dcb1830bc4d90a301bfd92c47c3,10,Davinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.13333333333333333,Most people don't do that,5,well I should remember to then.,6
turn-01,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,1,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.7833333333333333,Hi Robin! Thanks for helping me study!,7,"No, problem Tracy. I'm so glad that you got an A on the math test.",15
turn-02,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,2,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.11666666666666667,Me too!,2,This means you don't have to worry about the subject anymore.,11
turn-03,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,3,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.2,That makes me so relieved!,5,I'm so glad I could help you out.,8
turn-04,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,4,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.18333333333333332,You were so helpful!,4,"You helped me out too, Tracy.",6
turn-05,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,5,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.16666666666666666,I am glad that I could help!,7,"You always help me, so I'm glad that I could do something for you.",14
turn-06,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,6,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.36666666666666664,It seems like we helped each other!,7,That's the best thing about being friends!,7
turn-07,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,7,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.15,Thanks for being my friend!,5,Thanks for being my friend too.,6
turn-08,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,8,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.31666666666666665,I really appreciate all the help!,6,I appreciate all you do for me!,7
turn-09,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,9,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.2833333333333333,Friends for life!,3,Friends for life!,3
turn-10,256815ec-30b8-42d0-a990-11763b1d6f25,a98b71823dc5955e844b67073ac3381c,10,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.31666666666666665,Well I should probably get back to it!,8,"Yes, and I have an appointment.",6
turn-01,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,1,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.6,I had the worst day last week.,7,you poor thing. What happend?,5
turn-02,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,2,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.25,I accidentally left my keys in the car while I went to the grocery store.,15,oh no! Did you notice right away when you got back?,11
turn-03,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,3,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.4666666666666667,"Well I did when I couldn't find them in my pocketbook. I had a whole cart load of groceries, too.",20,I feel so bad for you. I hope you weren't too out of sorts about the whole ordeal.,18
turn-04,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,4,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.2833333333333333,"Oh I definitely was then. I'm okay now, though.",9,Good to hear. It is a pretty easy mistake to make.,11
turn-05,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,5,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.23333333333333334,"Yeah, I guess it happens to a lot of people.",10,It happens to the best of us. I think in the grand scheme of things its nothing to be worried about.,21
turn-06,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,6,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.1,Have you ever done that?,5,"Oh I have, yeah! I just pull the car out of the garage and just kind of remember it as I'm about to shut the door.",26
turn-07,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,7,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.6333333333333333,"Yeah, that's hideous.",3,yea.,1
turn-08,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,8,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.26666666666666666,How did you get into your car?,7,I banged my head a lot.,6
turn-09,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,9,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.18333333333333332,"Lol, I'm sure that was helpful.",6,I try to leave my wallet at home as often as possible. I think its too easy to just not pay attention and unexpectedly let you keys out of your possession.,31
turn-10,60c587d8-5936-49f4-a58f-be75fffa4139,960644ab18347bb5b95ec4e695b89e1a,10,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.5666666666666667,"Yeah, in this case I just had too many items to carry.",12,Not even a week later I was having an interaction with one of my co-workers as I was stting in my car. I didn't notice that he had left a toolbox in the back seat of my car.,38
turn-01,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,1,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.6333333333333333,"Howdy, Yesterday I was feeling really caring when I helped an old lady struggling with her bags get to her door.",21,That's really nice! What did she say?,7
turn-02,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,2,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.4,Well she thanked me and asked where I lived in case she needed help again,15,That's really sweet of her! Did you give her your address?,11
turn-03,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,3,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.4166666666666667,Just the apartment number since we're in the same building,10,What did she say when she got to your door?,10
turn-04,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,4,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.18333333333333332,Well like I said she thanked me,7,That's really nice! Would you do it again?,8
turn-05,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,5,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.23333333333333334,"Totally, it took literally none of my time and made someone's day",12,That's really cool! You're a really good person.,8
turn-06,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,6,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.23333333333333334,"You're too kind, I'm like everyone else",7,"Nonsense, you're one in a million. Keep up the good work!",11
turn-07,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,7,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.2,"I'll try, thank you for the encouragement",7,"Of course, you're worth it.",5
turn-08,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,8,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.16666666666666666,I keep telling myself that,5,You should always believe in yourself.,6
turn-09,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,9,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.3333333333333333,"True enough, but it's been hard",6,I'm sorry to hear that. What's been going on?,9
turn-10,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,10,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.11666666666666667,"Oh nothing in specific, just life",6,Well that's to be expected. Just take it one day at a time and you'll make it through.,18
turn-11,95c051b2-a362-417f-89d5-0e17ac3e98f2,7d2dfd49fd8e55ee23cfd624b8464133,11,InstructDavinci,I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,empathetic_dialogue,0.11666666666666667,Thanks again!,2,"Any time, Jen.",3
turn-01,7eeef131-f5e9-4a3a-8dba-0ea2841ad09a,eb1aa34a885180a82a211bda35634b63,1,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.85,I am frustrated by cable bills.,6,I know the feeling.,4
turn-02,7eeef131-f5e9-4a3a-8dba-0ea2841ad09a,eb1aa34a885180a82a211bda35634b63,2,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.35,I can't afford the cable bills so I have to watch TV at my friend's place.,16,ivas I have to say I am really sorry about that.,11
turn-03,7eeef131-f5e9-4a3a-8dba-0ea2841ad09a,eb1aa34a885180a82a211bda35634b63,3,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.3,And she couldn't afford it this month either.,8,"I know it is tough, Kendall.",6
turn-04,7eeef131-f5e9-4a3a-8dba-0ea2841ad09a,eb1aa34a885180a82a211bda35634b63,4,InstructBabbage,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.3333333333333333,And I had to pay for that since I was taking advantage of her recently.,15,I wish I could do something to help.,8
